TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
2680,Internal,264,696,49423,51,28.1,11.3,36,7,17,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2681,Internal,118,355,49423,51,28.1,11.3,18,2,1,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2682,Internal,219,678,62614,51,35.7,5.9,22,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2683,Internal,166,455,49423,51,28.1,11.3,14,7,38,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2684,Internal,153,387,49423,51,28.1,11.3,0,0,12,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2685,Internal,87,243,79093,51,27.9,6.8,1,2,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2686,Internal,1213,3064,46723,47,30.3,16.7,86,21,250,42,144,16,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2687,Internal,343,971,46723,47,30.3,16.7,1,780,474,49,271,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2688,Internal,932,2634,54344,47,24.2,5.1,18,22,16,5,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2689,Internal,1275,3252,54344,47,24.2,5.1,50,78,22,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2690,Internal,6,46,46723,47,30.3,16.7,0,125,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2691,Internal,816,2191,50452,47,25.0,6.3,21,37,15,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2692,Internal,607,1572,54344,47,24.2,5.1,2,5,2,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2693,Internal,219,569,46723,47,30.3,16.7,29,2,13,2,13,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2694,Internal,387,1013,111771,47,24.3,10.6,46,38,64,2,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2695,Internal,477,1522,111771,47,24.3,10.6,16,27,13,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2696,Internal,100,251,111771,47,24.3,10.6,12,20,10,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2697,Internal,178,488,49286,47,16.4,12.5,9,11,17,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2698,Internal,220,515,49286,47,16.4,12.5,86,17,30,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2699,Internal,116,353,49286,47,16.4,12.5,2,18,2,10,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2700,Internal,323,940,49286,47,16.4,12.5,4,48,2,60,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2701,Internal,298,904,69744,50,27.0,13.4,0,125,129,12,15,35,0,0,0,0,0,0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2702,Internal,0,0,69744,50,27.0,13.4,0,10,1,0,222,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2703,Internal,1514,3467,69744,50,27.0,13.4,0,245,754,56,1230,24,0,0,0,0,0,0,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2704,Internal,801,1586,69744,50,27.0,13.4,0,246,87,106,513,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2705,Internal,350,881,69744,50,27.0,13.4,0,73,108,0,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2706,Internal,428,1116,54893,47,26.3,10.8,14,13,3,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2707,Internal,301,910,82386,47,32.8,9.7,0,0,91,0,138,18,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2708,Internal,319,750,41875,50,27.2,6.4,0,3,172,10,774,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2709,Internal,305,860,128365,48,24.6,17.5,3,240,206,37,360,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2710,Internal,225,613,128365,48,24.6,17.5,12,20,3,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2711,Internal,418,1282,128365,48,24.6,17.5,48,14,5,7,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2712,Internal,226,653,128365,48,24.6,17.5,4,47,38,20,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2713,Internal,90,233,128365,48,24.6,17.5,0,3,15,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2714,Internal,254,632,54893,47,26.3,10.8,0,11,17,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2715,Internal,156,417,128365,48,24.6,17.5,0,5,40,21,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2716,Internal,660,1418,58289,44,29.7,8.5,0,0,72,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2717,Internal,649,1626,58289,44,29.7,8.5,91,77,86,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2718,Internal,482,1487,82386,47,32.8,9.7,0,0,21,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2719,Internal,202,584,82386,47,32.8,9.7,0,0,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2720,Internal,184,402,82386,47,32.8,9.7,0,4,42,3,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2721,Internal,1,1,54893,47,26.3,10.8,0,0,225,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2999,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2722,Internal,349,885,54893,47,26.3,10.8,0,14,24,0,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2723,Internal,33,90,41875,50,27.2,6.4,0,0,10,451,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,3459,0,0,0,0,0,,,,0,,,,,,,,,
2724,Internal,92,298,54893,47,26.3,10.8,0,1,6,0,31,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2725,Internal,308,893,58289,44,29.7,8.5,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2726,Internal,327,885,44400,44,27.4,17.7,0,31,320,1,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2727,Internal,362,1033,58289,44,29.7,8.5,0,0,13,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2728,Internal,143,279,57724,45,24.6,14.4,344,8,79,0,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2729,Internal,410,1142,57724,45,24.6,14.4,0,0,28,0,83,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2730,Internal,14,28,57724,45,24.6,14.4,9,4,110,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2731,Internal,2078,5214,57724,45,24.6,14.4,95,7,197,41,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2732,Internal,531,1316,57724,45,24.6,14.4,76,215,719,144,162,42,0,0,0,0,0,0,0,0,0,0,0,0,3335,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2733,Internal,441,882,44400,44,27.4,17.7,42,731,403,61,413,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2734,Internal,831,1986,99076,51,26.2,12.9,10,445,143,70,25,31,0,0,0,0,0,0,0,0,0,0,0,0,4524,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2735,Internal,1198,3169,99076,51,26.2,12.9,10,272,85,2,132,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2736,Internal,596,1515,99076,51,26.2,12.9,24,56,81,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2737,Internal,39,141,57724,45,24.6,14.4,2044,240,112,17,17,47,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2738,Internal,509,1254,57724,45,24.6,14.4,116,188,405,19,211,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2739,Internal,1385,3075,99076,51,26.2,12.9,6,233,526,25,140,45,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2740,Internal,625,1636,99076,51,26.2,12.9,0,63,331,17,926,14,0,0,0,0,0,0,0,0,0,0,0,0,289,0,64,0,0,0,0,0,,,,0,,,,,,,,,
2741,Internal,365,723,57724,45,24.6,14.4,0,135,374,142,325,26,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,,,,0,,,,,,,,,
2742,Internal,477,820,57724,45,24.6,14.4,13,3,232,46,475,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2743,Internal,467,1206,57724,45,24.6,14.4,13,150,160,105,287,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2744,Internal,295,901,57724,45,24.6,14.4,1,1,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2745,Internal,532,1327,44400,44,27.4,17.7,0,7,190,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2746,Internal,455,1234,57724,45,24.6,14.4,0,52,190,4,288,10,0,0,0,0,0,0,0,0,0,0,0,0,989,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2747,Internal,516,1414,99006,45,29.4,11.0,9,22,18,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2748,Internal,325,1004,128824,49,33.9,10.3,0,26,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2749,Internal,189,596,128824,49,33.9,10.3,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2750,Internal,409,1263,92222,49,27.9,5.9,0,0,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2751,Internal,559,1928,92222,49,27.9,5.9,4,7,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2752,Internal,1263,3562,92222,49,27.9,5.9,51,19,19,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2753,Internal,100,228,92222,49,27.9,5.9,8,5,2,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2754,Internal,333,694,90075,49,29.2,7.5,0,135,24,0,11,44,0,0,0,0,0,0,0,0,0,0,0,0,1823,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2755,Internal,194,504,128824,49,33.9,10.3,16,7,13,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2756,Internal,509,1836,128824,49,33.9,10.3,58,16,78,0,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2757,Internal,0,0,128824,49,33.9,10.3,0,159,33,8,292,28,0,0,0,0,0,0,0,0,0,0,0,0,2424,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2758,Internal,74,179,128824,49,33.9,10.3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2759,Internal,163,481,128824,49,33.9,10.3,32,55,21,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2760,Internal,211,582,99006,45,29.4,11.0,0,3,53,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2761,Internal,186,607,99006,45,29.4,11.0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2762,Internal,292,594,99006,45,29.4,11.0,81,44,146,25,109,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2763,Internal,1177,3476,93859,47,25.0,11.5,24,13,60,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2764,Internal,483,1438,93859,47,25.0,11.5,28,30,173,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2765,Internal,63,191,93859,47,25.0,11.5,0,15,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2766,Internal,730,1908,93859,47,25.0,11.5,61,71,4,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2767,Internal,2418,7180,106661,47,36.8,6.7,25,21,173,0,18,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2768,Internal,1362,3592,106661,47,36.8,6.7,10,106,48,17,337,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2769,Internal,907,2786,106661,47,36.8,6.7,3,551,188,57,7,41,0,0,0,0,0,0,0,0,0,0,0,0,2984,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2770,Internal,873,2920,106661,47,36.8,6.7,0,14,197,7,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2771,Internal,971,2689,99006,45,29.4,11.0,0,0,60,8,277,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2772,Internal,223,473,106661,47,36.8,6.7,5,68,87,109,118,35,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2773,Internal,13,38,93859,47,25.0,11.5,0,10,6,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2774,Internal,190,477,71339,45,22.5,13.7,6,6,12,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2775,Internal,263,677,71339,45,22.5,13.7,13,150,287,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2776,Internal,193,538,71339,45,22.5,13.7,80,4,204,0,10,49,0,0,0,0,0,0,0,0,0,0,0,0,3755,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2777,Internal,105,288,71339,45,22.5,13.7,5,8,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2778,Internal,98,269,71339,45,22.5,13.7,21,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2779,Internal,1444,4347,82781,45,35.0,10.5,25,128,163,2,212,24,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2780,Internal,301,826,82781,45,35.0,10.5,6,15,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2781,Internal,743,1844,92222,49,27.9,5.9,6,11,45,27,238,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2782,Internal,60,157,82781,45,35.0,10.5,32,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2783,Internal,93,238,82781,45,35.0,10.5,37,10,66,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2784,Internal,363,988,82781,45,35.0,10.5,2,0,14,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2785,Internal,232,592,74766,46,13.5,20.5,27,6,8,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2786,Internal,135,362,74766,46,13.5,20.5,4,6,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2787,Internal,107,290,74766,46,13.5,20.5,0,21,15,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2788,Internal,102,308,74766,46,13.5,20.5,1,59,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2789,Internal,175,445,48839,46,27.6,5.4,48,37,2,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2790,Internal,70,162,48839,46,27.6,5.4,4,14,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2791,Internal,75,203,48839,46,27.6,5.4,99,19,2,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2792,Internal,152,428,48839,46,27.6,5.4,2,8,5,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2793,Internal,264,750,81953,46,30.5,14.7,6,170,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2794,Internal,152,406,81953,46,30.5,14.7,62,45,64,3,48,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2795,Internal,309,848,81953,46,30.5,14.7,2,25,7,3,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2796,Internal,1138,3234,81953,46,30.5,14.7,4,96,11,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2797,Internal,78,291,87059,46,26.1,18.2,0,0,7,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2798,Internal,865,2411,87059,46,26.1,18.2,50,0,55,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2799,Internal,207,552,87059,46,26.1,18.2,28,1,32,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2800,Internal,302,785,87059,46,26.1,18.2,8,19,11,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2801,Internal,14,46,87059,46,26.1,18.2,11,102,43,104,69,31,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2802,Internal,85,216,87059,46,26.1,18.2,0,6,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2803,Internal,166,486,69435,41,31.8,18.3,1,9,53,1,87,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2804,Internal,526,1335,69435,41,31.8,18.3,0,3,21,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2805,Internal,371,974,40964,41,34.0,10.0,30,9,41,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2806,Internal,643,1572,40964,41,34.0,10.0,3,6,262,5,64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2807,Internal,228,596,69435,41,31.8,18.3,0,645,249,0,166,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2808,Internal,101,270,74918,41,22.8,23.2,8,19,50,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2809,Internal,8,26,74918,41,22.8,23.2,0,2,79,0,434,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2810,Internal,1055,2918,74918,41,22.8,23.2,26,19,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2811,Internal,3,7,74918,41,22.8,23.2,467,123,19,4,453,35,0,0,0,0,0,0,0,0,0,0,0,0,1579,0,530,0,0,0,0,0,,,,0,,,,,,,,,
2812,Internal,26,79,52888,41,35.3,4.0,23,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2813,Internal,791,2145,52888,41,35.3,4.0,798,44,228,30,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2814,Internal,100,242,52888,41,35.3,4.0,194,21,83,27,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2815,Internal,154,419,25543,41,22.7,12.6,24,10,15,4,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2816,Internal,159,435,25543,41,22.7,12.6,0,6,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2817,Internal,93,273,25543,41,22.7,12.6,2,19,80,13,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2818,Internal,186,544,25543,41,22.7,12.6,7,4,29,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2819,Internal,49,114,25543,41,22.7,12.6,235,51,17,8,16,19,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2820,Internal,380,1076,66111,48,19.4,10.5,8,40,33,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2821,Internal,11,38,47521,42,12.6,13.5,300,3,10,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2822,Internal,428,1109,85288,48,19.2,17.2,19,35,101,93,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2823,Internal,425,1202,85288,48,19.2,17.2,37,45,12,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2824,Internal,59,137,66111,48,19.4,10.5,2,6,3,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2825,Internal,49,178,47521,42,12.6,13.5,9,88,14,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2826,Internal,584,1649,47521,42,12.6,13.5,166,15,234,189,28,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2827,Internal,69,185,66111,48,19.4,10.5,0,6,13,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2828,Internal,135,294,66111,48,19.4,10.5,80,100,230,11,5,47,0,0,0,0,0,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,,,,0,,,,,,,,,
2829,Internal,306,1003,50625,48,27.1,12.2,2,15,1,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,
