TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI,F48,F49,F50,F51,F52,F53,F54,F55
2613,Internal,179,502,51406,58,26.4,5.9,342,160,551,29,261,66,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,351,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2614,Internal,209,469,51406,58,26.4,5.9,53,137,952,184,569,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2615,Internal,551,1270,80341,53,30.1,8.5,0,59,6,3,0,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2616,Internal,773,2090,80341,53,30.1,8.5,41,32,5,1,11,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2617,Internal,802,2346,83750,53,27.2,2.5,4,16,12,2,2,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2618,Internal,903,2461,41786,53,22.6,16.8,0,0,31,0,3,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2619,Internal,620,1661,80341,53,30.1,8.5,4,114,35,15,26,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1674,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2620,Internal,140,386,41786,53,22.6,16.8,4,6,2,1,0,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2621,Internal,788,1772,110848,53,28.3,6.6,0,13,35,0,4,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2622,Internal,54,148,110848,53,28.3,6.6,2,1,6,0,9,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2623,Internal,390,1020,41786,53,22.6,16.8,7,113,44,3,11,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2624,Internal,419,1167,41786,53,22.6,16.8,1,53,24,16,0,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2194,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2625,Internal,366,792,66987,53,17.3,8.2,2,0,112,0,0,16,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2626,Internal,984,2381,41786,53,22.6,16.8,5,3,142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2627,Internal,1911,5820,110848,53,28.3,6.6,9,23,39,0,5,53,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2628,Internal,670,1861,66042,51,23.4,10.2,12,13,11,0,9,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2629,Internal,303,781,66042,51,23.4,10.2,27,7,20,0,7,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2630,Internal,1618,4486,66042,51,23.4,10.2,116,152,50,0,3,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2631,Internal,579,1550,80341,53,30.1,8.5,28,23,12,3,0,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2632,Internal,558,1490,66042,51,23.4,10.2,12,17,9,0,0,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2633,Internal,529,1344,66987,53,17.3,8.2,27,773,1007,367,503,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2634,Internal,1296,3598,66987,53,17.3,8.2,7,103,36,2,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1184,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2635,Internal,2072,5267,66987,53,17.3,8.2,1032,1583,2161,443,766,32,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2636,Internal,1063,3030,63857,44,28.6,8.1,23,18,133,21,0,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2637,Internal,410,1104,63857,44,28.6,8.1,10,277,8,3,3,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3781,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2638,Internal,691,1938,63857,44,28.6,8.1,14,0,13,0,0,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2639,Internal,708,1658,63857,44,28.6,8.1,134,578,549,75,107,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,993,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2640,Internal,851,2464,63857,44,28.6,8.1,683,225,366,14,57,68,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2641,Internal,532,1382,72132,48,21.8,13.4,2,10,13,0,3,14,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2642,Internal,734,2622,59750,48,26.9,6.9,9,16,21,0,10,18,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2643,Internal,343,876,59750,48,26.9,6.9,4,10,16,1,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2644,Internal,465,1297,71071,48,31.5,3.1,2,0,11,5,0,18,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2645,Internal,104,308,71071,48,31.5,3.1,0,0,17,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2646,Internal,835,2482,72132,48,21.8,13.4,3,11,910,0,0,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2647,Internal,1206,3763,71071,48,31.5,3.1,7,14,55,3,13,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2648,Internal,943,2527,65278,48,23.5,2.5,6,71,86,7,5,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2649,Internal,176,503,59750,48,26.9,6.9,0,0,13,0,0,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2650,Internal,257,706,41786,53,22.6,16.8,0,1,3,0,0,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2651,Internal,113,247,72132,48,21.8,13.4,3,135,46,8,114,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1299,0,8813,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2652,Internal,643,1469,72132,48,21.8,13.4,0,17,244,7,146,18,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,2108,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2653,Internal,451,1190,100096,53,10.3,18.2,12,17,24,1,0,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2654,Internal,1298,3345,86314,53,21.8,8.9,65,207,503,68,249,30,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2655,Internal,1318,3200,74387,53,29.5,10.2,5,19,230,9,0,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2656,Internal,1429,3625,63776,53,12.2,19.5,6,112,293,54,52,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2657,Internal,1535,3324,64223,53,21.5,9.2,1,18,14,1,2,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2658,Internal,133,376,64223,53,21.5,9.2,0,19,14,0,0,20,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2659,Internal,410,1161,74387,53,29.5,10.2,1,20,23,5,5,59,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2660,Internal,399,1189,86314,53,21.8,8.9,2,2,22,0,8,20,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2661,Internal,398,764,86314,53,21.8,8.9,8,270,1131,23,869,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2662,Internal,209,433,31909,52,21.9,8.5,4,46,404,58,12,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2663,Internal,1482,3821,31909,52,21.9,8.5,513,543,1131,76,407,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,143,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2664,Internal,1923,3974,31909,52,21.9,8.5,131,1369,1863,199,681,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2665,Internal,388,965,55417,52,23.3,21.7,1144,476,824,111,82,63,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2666,Internal,1292,3396,68875,52,23.0,5.8,0,120,192,10,7,14,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2667,Internal,592,1645,68875,52,23.0,5.8,2,65,157,21,216,16,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,1510,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2668,Internal,465,1083,55417,52,23.3,21.7,0,48,199,0,5,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2669,Internal,552,1273,63776,53,12.2,19.5,1,798,473,74,54,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2670,Internal,957,2526,55417,52,23.3,21.7,1599,351,768,100,61,58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2671,Internal,745,1810,62614,51,35.7,5.9,8,109,40,1,9,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,857,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2672,Internal,1251,3231,88355,51,20.0,17.5,8,130,247,62,58,25,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2673,Internal,674,1783,88355,51,20.0,17.5,10,472,780,82,174,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2674,Internal,598,1538,95500,51,14.2,17.6,2,151,461,205,169,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2675,Internal,1620,4354,62614,51,35.7,5.9,53,1,223,8,3,9,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2676,Internal,1908,4448,53724,51,34.1,5.0,18,686,952,194,1093,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2677,Internal,523,1647,79093,51,27.9,6.8,28,79,42,3,35,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2678,Internal,575,1830,79093,51,27.9,6.8,2,1,11,13,0,19,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2679,Internal,302,934,62614,51,35.7,5.9,1076,4,16,0,18,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2680,Internal,519,1401,49423,51,28.1,11.3,36,7,25,0,0,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2681,Internal,343,976,49423,51,28.1,11.3,18,2,2,12,0,19,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2682,Internal,316,946,62614,51,35.7,5.9,22,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2683,Internal,491,1348,49423,51,28.1,11.3,14,7,218,18,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2684,Internal,182,467,49423,51,28.1,11.3,0,0,21,0,6,19,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2685,Internal,301,831,79093,51,27.9,6.8,1,2,2,0,0,19,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2686,Internal,1732,4435,46723,47,30.3,16.7,394,189,670,47,157,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,688,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2687,Internal,1066,2487,46723,47,30.3,16.7,1,1002,861,199,357,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2688,Internal,1013,2857,54344,47,24.2,5.1,18,22,54,5,15,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2689,Internal,1550,4010,54344,47,24.2,5.1,50,79,272,9,0,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2690,Internal,11,59,46723,47,30.3,16.7,0,125,1,0,0,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1104,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2691,Internal,867,2331,50452,47,25.0,6.3,21,38,33,0,0,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2692,Internal,772,2029,54344,47,24.2,5.1,2,5,17,0,2,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2693,Internal,321,848,46723,47,30.3,16.7,29,6,77,2,22,84,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2694,Internal,1605,4363,111771,47,24.3,10.6,46,38,64,2,9,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2695,Internal,613,1895,111771,47,24.3,10.6,16,27,13,0,0,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2696,Internal,266,709,111771,47,24.3,10.6,12,20,26,0,12,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2697,Internal,407,1117,49286,47,16.4,12.5,9,11,23,0,0,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2698,Internal,569,1475,49286,47,16.4,12.5,135,17,140,0,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2699,Internal,189,556,49286,47,16.4,12.5,2,18,2,10,5,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2700,Internal,773,2178,49286,47,16.4,12.5,4,48,2,60,2,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2701,Internal,394,1164,69744,50,27.0,13.4,0,183,242,33,18,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1013,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2702,Internal,0,0,69744,50,27.0,13.4,0,12,44,0,222,22,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2703,Internal,1582,3652,69744,50,27.0,13.4,0,405,876,85,1238,24,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2137,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2704,Internal,815,1624,69744,50,27.0,13.4,0,247,139,106,541,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2705,Internal,399,1010,69744,50,27.0,13.4,0,205,157,0,36,65,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2706,Internal,484,1270,54893,47,26.3,10.8,14,15,22,1,0,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2707,Internal,448,1316,82386,47,32.8,9.7,0,1,202,3,138,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,780,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2708,Internal,382,922,41875,50,27.2,6.4,0,23,462,10,774,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2709,Internal,307,866,128365,48,24.6,17.5,3,253,214,37,360,21,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2710,Internal,225,614,128365,48,24.6,17.5,12,20,3,0,1,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2711,Internal,478,1448,128365,48,24.6,17.5,48,14,5,7,1,53,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2712,Internal,230,663,128365,48,24.6,17.5,4,47,38,20,0,58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2713,Internal,91,237,128365,48,24.6,17.5,0,3,15,0,8,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2714,Internal,256,637,54893,47,26.3,10.8,0,11,20,0,2,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2715,Internal,524,1428,128365,48,24.6,17.5,0,5,53,21,3,29,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2716,Internal,713,1565,58289,44,29.7,8.5,0,0,74,1,0,41,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1249,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2717,Internal,676,1703,58289,44,29.7,8.5,91,78,105,0,27,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2718,Internal,585,1770,82386,47,32.8,9.7,0,0,21,0,0,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2719,Internal,207,598,82386,47,32.8,9.7,0,0,8,0,0,71,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2720,Internal,193,428,82386,47,32.8,9.7,0,4,44,3,6,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2721,Internal,1,1,54893,47,26.3,10.8,0,0,225,0,0,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4010,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2722,Internal,443,1144,54893,47,26.3,10.8,0,14,24,0,11,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2723,Internal,33,90,41875,50,27.2,6.4,0,0,10,451,8,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1756,3459,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2724,Internal,92,298,54893,47,26.3,10.8,0,1,6,0,31,43,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2725,Internal,470,1340,58289,44,29.7,8.5,0,0,18,6,0,41,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2726,Internal,341,925,44400,44,27.4,17.7,0,32,326,1,17,23,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2727,Internal,379,1077,58289,44,29.7,8.5,0,68,45,16,0,41,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2728,Internal,171,355,57724,45,24.6,14.4,1743,8,95,0,13,33,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2729,Internal,492,1368,57724,45,24.6,14.4,0,2,94,1,83,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2730,Internal,15,32,57724,45,24.6,14.4,118,4,196,1,5,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2731,Internal,2152,5406,57724,45,24.6,14.4,95,103,225,41,40,13,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2732,Internal,849,2192,57724,45,24.6,14.4,76,479,2088,239,194,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,4460,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2733,Internal,578,1227,44400,44,27.4,17.7,42,993,533,67,419,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2734,Internal,913,2212,99076,51,26.2,12.9,10,445,144,70,25,31,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6050,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2735,Internal,1381,3675,99076,51,26.2,12.9,10,273,94,2,132,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2736,Internal,735,1897,99076,51,26.2,12.9,24,56,84,0,7,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2737,Internal,83,262,57724,45,24.6,14.4,2091,245,234,18,17,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,891,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
2738,Internal,773,1976,57724,45,24.6,14.4,132,269,1567,33,211,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
