TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI
142,Internal,331,519,48250,56,7.4,6.1,7,224,41,14,309,22,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,4,544,0,0,180,0,0,0,0,,,,,,,,
143,Internal,0,0,48250,56,7.4,6.1,0,4,30,0,268,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
144,Internal,0,0,30625,43,10.1,2.5,25,22,201,21,356,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
145,Internal,228,387,48250,56,7.4,6.1,3,13,44,32,12,22,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,4,544,0,0,359,0,0,0,0,,,,,,,,
146,Internal,29,78,48250,56,7.4,6.1,47,1,56,0,0,40,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
147,Internal,161,323,48250,56,7.4,6.1,0,3,0,0,0,22,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
148,Internal,139,279,48250,56,7.4,6.1,60,85,1,0,0,22,0,0,0,0,0,0,68,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
149,Internal,60,116,48250,56,7.4,6.1,33,2,24,0,80,24,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
150,Internal,72,155,48250,56,7.4,6.1,0,12,179,0,4,12,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
151,Internal,42,97,48250,56,7.4,6.1,13,11,63,0,64,40,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,4,544,0,0,248,0,0,0,0,,,,,,,,
152,Internal,218,329,48250,56,7.4,6.1,9,365,513,37,419,17,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,544,0,0,172,0,0,0,0,,,,,,,,
153,Internal,104,171,48250,56,7.4,6.1,0,0,0,0,0,22,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
154,Internal,1,3,16250,47,2.5,2.5,0,7,162,0,8,27,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
155,Internal,0,0,16250,47,2.5,2.5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
156,Internal,0,0,16250,47,2.5,2.5,0,15,307,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,81,0,0,,,,,,,,
157,Internal,188,420,16250,47,2.5,2.5,2,32,0,15,0,8,0,0,398,0,0,0,6,0,0,0,12,0,0,0,0,0,4,153,0,200,73,0,64,0,0,,,,,,,,
158,Internal,19,71,16250,47,2.5,2.5,4,469,6,49,10,17,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,4,544,0,200,668,0,48,0,0,,,,,,,,
159,Internal,40,46,16250,47,2.5,2.5,0,18,0,0,0,26,0,0,36,0,0,0,31,0,0,0,18,0,0,0,0,0,4,544,81,200,47,15,2,0,0,,,,,,,,
160,Internal,2,14,16250,47,2.5,2.5,0,51,244,0,6,30,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,200,0,0,8,0,0,,,,,,,,
161,Internal,354,654,60469,47,18.4,5.1,20,8,107,21,3,50,0,0,0,0,0,0,92,7,0,0,13,0,0,0,0,0,4,0,0,200,0,0,7,0,0,,,,,,,,
162,Internal,0,0,60469,47,18.4,5.1,0,716,3,0,35,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,544,81,200,497,19,101,0,0,,,,,,,,
163,Internal,304,703,28837,47,12.2,2.5,81,16,120,9,14,22,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
164,Internal,402,1131,35711,47,34.6,4.9,1,52,113,27,6,38,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
165,Internal,363,850,42831,54,20.2,11.7,312,11,15,0,6,42,0,0,0,0,0,32,34,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
166,Internal,305,675,42831,54,20.2,11.7,4,117,24,79,18,38,0,0,0,0,0,31,6,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
167,Internal,106,234,44250,54,20.9,3.5,6,16,31,0,10,48,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
168,Internal,162,435,95580,54,11.6,21.1,0,0,42,0,0,48,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
169,Internal,205,531,44250,54,20.9,3.5,0,78,22,1,3,48,0,0,0,0,0,37,67,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
170,Internal,0,0,95580,54,11.6,21.1,0,1,385,72,80,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,81,200,0,22,891,0,0,,,,,,,,
171,Internal,0,0,58190,47,22.0,12.0,0,222,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,544,81,200,56,33,82,0,0,,,,,,,,
172,Internal,22,49,95580,54,11.6,21.1,0,0,2,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,81,0,0,316,0,0,0,,,,,,,,
173,Internal,0,0,58190,47,22.0,12.0,25,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,574,0,0,,,,,,,,
174,Internal,359,494,95580,54,11.6,21.1,5,4,27,0,0,48,0,0,0,0,0,6,335,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
175,Internal,615,1477,44250,54,20.9,3.5,26,49,104,27,133,75,0,0,0,0,0,25,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
176,Internal,17,38,95580,54,11.6,21.1,0,0,100,0,0,72,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,200,0,0,183,0,0,,,,,,,,
177,Internal,220,333,29267,52,13.6,17.7,63,396,114,0,164,14,0,0,0,0,0,0,182,4,0,0,0,0,0,0,0,0,3,386,0,150,333,0,619,0,0,,,,,,,,
178,Internal,0,0,29267,52,13.6,17.7,5,27,35,24,15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,49,0,10,0,0,,,,,,,,
179,Internal,4,12,29267,52,13.6,17.7,3,104,214,72,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,256,0,52,0,0,,,,,,,,
180,Internal,262,367,29267,52,13.6,17.7,0,22,100,19,0,53,0,0,0,0,0,0,6,4,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
181,Internal,129,169,29267,52,13.6,17.7,0,2,267,20,0,53,0,0,0,0,0,0,109,4,0,0,0,0,0,0,0,0,3,386,0,150,79,0,16,0,0,,,,,,,,
182,Internal,114,253,29267,52,13.6,17.7,7,0,26,55,0,66,0,0,0,0,0,0,34,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
183,Internal,309,354,29267,52,13.6,17.7,2,12,15,7,0,53,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
184,Internal,65,89,29267,52,13.6,17.7,19,104,75,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,0,109,0,0,0,0,,,,,,,,
185,Internal,4,7,29267,52,13.6,17.7,0,58,35,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
186,Internal,200,479,90833,52,19.4,18.2,0,0,23,22,0,53,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
187,Internal,9,23,90833,52,19.4,18.2,0,9,12,8,65,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
188,Internal,81,182,90833,52,19.4,18.2,0,56,1,0,0,53,0,0,0,0,0,6,3,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
189,Internal,41,102,90833,52,19.4,18.2,0,0,3,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
190,Internal,65,154,90833,52,19.4,18.2,0,1,16,17,5,53,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
191,Internal,86,251,90833,52,19.4,18.2,0,0,33,0,0,53,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
192,Internal,450,1063,72344,52,21.0,12.0,23,16,134,17,38,19,0,0,0,0,0,12,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
193,Internal,85,237,72344,52,21.0,12.0,0,8,36,0,0,53,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
194,Internal,0,0,64837,65,8.8,10.5,59,25,142,12,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,56,0,11,0,0,,,,,,,,
195,Internal,17,28,64837,65,8.8,10.5,220,337,153,4,168,51,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,515,0,150,580,0,117,0,0,,,,,,,,
196,Internal,148,206,64837,65,8.8,10.5,10,26,184,38,18,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,600,0,150,67,0,14,0,0,,,,,,,,
197,Internal,1,5,64837,65,8.8,10.5,4,244,229,15,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
198,Internal,31,61,64837,65,8.8,10.5,60,142,125,39,38,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,386,0,150,401,0,81,0,0,,,,,,,,
199,Internal,7,9,64837,65,8.8,10.5,0,194,297,35,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,337,0,68,0,0,,,,,,,,
200,Internal,3,9,64837,65,8.8,10.5,19,68,86,80,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,19,0,4,0,0,,,,,,,,
201,Internal,3,9,64837,65,8.8,10.5,3,1100,109,37,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,142,0,29,0,0,,,,,,,,
202,Internal,2,18,64837,65,8.8,10.5,0,221,99,88,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,475,0,96,0,0,,,,,,,,
203,Internal,1,10,64837,65,8.8,10.5,15,19,150,0,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,15,0,3,0,0,,,,,,,,
204,Internal,1,17,64837,65,8.8,10.5,0,37,194,644,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,188,0,38,0,0,,,,,,,,
205,Internal,0,0,64837,65,8.8,10.5,0,0,78,44,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
206,Internal,174,206,64837,65,8.8,10.5,0,0,28,20,0,49,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,386,0,0,405,0,0,0,0,,,,,,,,
207,Internal,228,340,64837,65,8.8,10.5,15,28,4,0,44,62,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,3,386,0,150,226,0,45,0,0,,,,,,,,
208,Internal,0,0,64837,65,8.8,10.5,0,172,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,1744,0,0,0,3,386,0,0,112,0,0,0,0,,,,,,,,
209,Internal,51,152,64837,65,8.8,10.5,46,31,131,37,129,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,386,0,150,261,0,53,0,0,,,,,,,,
210,Internal,251,386,64837,65,8.8,10.5,0,309,13,0,0,52,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
211,Internal,40,71,64837,65,8.8,10.5,8,927,49,7,43,38,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,386,0,150,321,0,594,0,0,,,,,,,,
212,Internal,0,0,64837,65,8.8,10.5,86,16,182,0,70,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,0,151,0,0,0,0,,,,,,,,
213,Internal,8,39,64837,65,8.8,10.5,11,171,73,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,95,0,19,0,0,,,,,,,,
214,Internal,76,91,64837,65,8.8,10.5,0,0,33,0,60,60,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,386,0,150,155,0,31,0,0,,,,,,,,
215,Internal,115,231,64837,65,8.8,10.5,19,73,12,0,17,45,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,386,0,150,225,0,45,0,0,,,,,,,,
216,Internal,28,31,64837,65,8.8,10.5,6,0,68,102,56,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,386,0,150,507,0,102,0,0,,,,,,,,
217,Internal,251,375,64837,65,8.8,10.5,89,100,63,0,22,29,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
218,Internal,154,320,64837,65,8.8,10.5,24,32,76,1,11,15,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,3,386,0,150,36,0,7,0,0,,,,,,,,
219,Internal,0,0,64837,65,8.8,10.5,39,125,55,75,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,177,0,36,0,0,,,,,,,,
220,Internal,0,0,64837,65,8.8,10.5,73,0,17,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,84,0,17,0,0,,,,,,,,
221,Internal,0,0,64837,65,8.8,10.5,22,2,17,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,34,0,7,0,0,,,,,,,,
222,Internal,69,177,25189,39,28.9,9.3,7,0,14,4,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
223,Internal,57,189,25189,39,28.9,9.3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
224,Internal,93,255,25189,39,28.9,9.3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
225,Internal,97,242,25189,39,28.9,9.3,24,56,55,12,2,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
226,Internal,69,152,37107,39,21.3,18.1,0,48,1,0,0,29,0,0,0,0,0,0,1,4,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
227,Internal,117,262,37107,39,21.3,18.1,0,7,3,2,5,29,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
228,Internal,120,316,37107,39,21.3,18.1,0,2,0,0,0,29,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
229,Internal,64,183,37107,39,21.3,18.1,0,0,4,0,0,29,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
230,Internal,4,4,37107,39,21.3,18.1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
231,Internal,27,41,37107,39,21.3,18.1,3,0,4,0,3,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
232,Internal,94,272,40217,38,15.7,8.1,3,9,10,0,3,35,0,0,0,0,0,0,1,4,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
233,Internal,67,207,40217,38,15.7,8.1,0,4,23,10,13,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
234,Internal,75,173,40217,38,15.7,8.1,0,0,4,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
235,Internal,11,27,40217,38,15.7,8.1,0,87,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
236,Internal,108,221,40217,38,15.7,8.1,5,60,35,16,0,35,0,0,0,0,0,0,0,4,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
237,Internal,140,359,24847,38,26.1,9.0,0,62,13,1,0,35,0,0,0,0,0,0,0,4,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
238,Internal,133,357,24847,38,26.1,9.0,7,4,8,4,2,35,0,0,0,0,0,0,1,7,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
239,Internal,115,376,24847,38,26.1,9.0,2,9,2,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
240,Internal,163,459,24847,38,26.1,9.0,0,4,0,0,0,35,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
241,Internal,208,672,39423,38,26.5,7.2,50,0,18,13,3,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
242,Internal,66,250,39423,38,26.5,7.2,36,12,39,0,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
243,Internal,117,274,39423,38,26.5,7.2,0,7,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
244,Internal,0,0,39423,38,26.5,7.2,21,10,21,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
245,Internal,94,228,39423,38,26.5,7.2,0,108,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
246,Internal,2,39,39423,38,26.5,7.2,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
247,Internal,157,464,20590,43,36.8,5.8,63,12,76,8,30,42,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
248,Internal,214,710,20590,43,36.8,5.8,0,1,121,74,20,12,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
249,Internal,137,484,20590,43,36.8,5.8,2,15,70,0,181,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
250,Internal,180,549,20590,43,36.8,5.8,0,3,13,5,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
251,Internal,343,852,20590,43,36.8,5.8,20,10,46,21,6,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
252,Internal,28,142,16750,43,30.5,10.8,24,31,33,37,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
253,Internal,107,334,16750,43,30.5,10.8,4,8,1,0,5,53,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
254,Internal,176,370,16750,43,30.5,10.8,2,8,87,16,100,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
255,Internal,141,390,30580,43,23.5,6.9,0,3,1,0,0,15,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
256,Internal,117,305,30580,43,23.5,6.9,0,5,30,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
257,Internal,72,155,30580,43,23.5,6.9,0,0,42,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
258,Internal,84,228,27143,43,28.6,4.1,2,0,26,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
259,Internal,154,490,27143,43,28.6,4.1,12,4,7,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
260,Internal,235,646,27143,43,28.6,4.1,0,4,46,7,0,15,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
261,Internal,65,216,23426,39,31.9,11.5,0,0,0,60,0,24,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
262,Internal,80,234,23426,39,31.9,11.5,0,2,22,2,0,24,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
263,Internal,114,320,23426,39,31.9,11.5,0,2,15,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
264,Internal,5,26,23426,39,31.9,11.5,142,24,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
265,Internal,874,1931,47413,56,15.8,10.5,3,6,61,0,0,26,0,0,0,0,0,71,129,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
266,Internal,165,505,23426,39,31.9,11.5,0,2,0,0,0,24,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
267,Internal,61,136,23426,39,31.9,11.5,0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,386,0,150,196,0,40,0,0,,,,,,,,
268,Internal,50,106,23426,39,31.9,11.5,22,132,64,15,21,19,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,386,0,150,186,0,37,0,0,,,,,,,,
269,Internal,228,420,23426,39,31.9,11.5,3,0,6,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,119,0,24,0,0,,,,,,,,
270,Internal,68,157,21810,39,21.6,15.3,23,8,17,0,0,43,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
271,Internal,79,266,21810,39,21.6,15.3,12,6,14,12,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
272,Internal,3,9,21810,39,21.6,15.3,26,37,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
273,Internal,3,38,21810,39,21.6,15.3,2,551,19,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,59,0,100,0,0,,,,,,,,
274,Internal,4,14,21810,39,21.6,15.3,0,6,0,3,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
275,Internal,218,333,21810,39,21.6,15.3,12,110,26,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
276,Internal,40,131,21810,39,21.6,15.3,0,4,6,7,9,24,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
277,Internal,96,263,21810,39,21.6,15.3,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
278,Internal,0,0,21810,39,21.6,15.3,40,1,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
279,Internal,56,137,21810,39,21.6,15.3,96,0,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
280,Internal,191,413,30240,41,22.3,9.5,136,2,56,4,12,34,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
281,Internal,123,309,24821,35,23.5,15.1,0,14,1,0,14,52,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
282,Internal,56,85,24821,35,23.5,15.1,0,0,18,34,5,52,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,3,386,0,150,43,0,9,0,0,,,,,,,,
283,Internal,109,307,24821,35,23.5,15.1,0,0,0,0,0,52,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
284,Internal,102,140,29267,52,13.6,17.7,218,1046,496,70,198,68,0,0,0,0,0,0,0,4,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,,,,,,,,
285,Internal,3,8,24821,35,23.5,15.1,117,447,210,304,108,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,81,0,16,0,0,,,,,,,,
286,Internal,1,13,24821,35,23.5,15.1,0,676,9,311,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,200,711,0,143,0,0,,,,,,,,
287,Internal,0,0,24821,35,23.5,15.1,29,70,137,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,386,0,150,378,0,76,0,0,,,,,,,,
